count;dtLSM
2452;816
2453;818
2454;818
2455;818
2456;818
2457;817
2458;818
2459;1061
2460;952
2461;818
2462;817
2463;817
2464;809
2465;817
2466;826
2467;816
2468;818
2469;816
2470;818
2471;817
2472;828
2473;817
2474;827
2475;1048
2476;863
2477;824
2478;821
2479;819
2480;817
2481;817
2482;817
2483;807
2484;816
2485;817
2486;817
2487;819
2488;817
2489;821
2490;1485
2491;1497
2492;1149
2493;1158
2494;1152
2495;1150
2496;1168
2497;1148
2498;1149
2499;1168
2500;1156
2501;1163
2502;1196
2503;1228
2504;1460
2505;1443
2506;1154
2507;1148
2508;1151
2509;1150
2510;1153
2511;1148
2512;1233
2513;1239
2514;1152
2515;1151
2516;1237
2517;1604
2518;1433
2519;1152
2520;1212
2521;1149
2522;1151
2523;1153
2524;1151
2525;1150
2526;1149
2527;1151
2528;1224
2529;1228
2530;1481
2531;1504
2532;1148
2533;1148
2534;1153
2535;1148
2536;1169
2537;1146
2538;1148
2539;1195
2540;1150
2541;1148
2542;1169
2543;1224
2544;1496
2545;1499
2546;1149
2547;1173
2548;1152
2549;1150
2550;1175
2551;1152
2552;1153
2553;1148
2554;1152
2555;1177
2556;1151
2557;1193
2558;1519
2559;1586
2560;1149
2561;1147
2562;1146
2563;1157
2564;1147
2565;1149
2566;1147
2567;1149
2568;1237
2569;1315
2570;1178
2571;1567
2572;1434
2573;1145
2574;1216
2575;1149
2576;1166
2577;1189
2578;1150
2579;1152
2580;1147
2581;1147
2582;1305
2583;1599
2584;1441
2585;1197
2586;1148
2587;1244
2588;1148
2589;1154
2590;1148
2591;1148
2592;1259
2593;1138
2594;1172
2595;1228
2596;1474
2597;1431
2598;1148
2599;1146
2600;1227
2601;1238
2602;1147
2603;1148
2604;1149
2605;1200
2606;1149
2607;1146
2608;1246
2609;1506
2610;1430
2611;1150
2612;1146
2613;1149
2614;1151
2615;1187
2616;1181
2617;1152
2618;1146
2619;1150
2620;1146
2621;1230
2622;1473
2623;1486
2624;1151
2625;1151
2626;1146
2627;1152
2628;1294
2629;1156
2630;1149
2631;1148
2632;1150
2633;1240
2634;1225
2635;1478
2636;1479
2637;1146
2638;1150
2639;1145
2640;1174
2641;1150
2642;1150
2643;3721
2644;1159
2645;1149
2646;1149
2647;1151
2648;1186
2649;1150
2650;1154
2651;1175
2652;1151
2653;1202
2654;1537
2655;1443
2656;1196
2657;1151
2658;1150
2659;1148
2660;1153
2661;1271
2662;1154
2663;1151
2664;1148
2665;1165
2666;1674
2667;1434
2668;1149
2669;1218
2670;1146
2671;1151
2672;1145
2673;1150
2674;1151
2675;1150
2676;1148
2677;1173
2678;1172
2679;1529
2680;1488
2681;1149
2682;1147
2683;1149
2684;1265
2685;1148
2686;1163
2687;1149
2688;1148
2689;1222
2690;1171
2691;1225
2692;1472
2693;1434
2694;1146
2695;1151
2696;1152
2697;1147
2698;1154
2699;1155
2700;1152
2701;1153
2702;1145
2703;1149
2704;1206
2705;1516
2706;1433
2707;1198
2708;1147
2709;1151
2710;1146
2711;1152
2712;1223
2713;1147
2714;1149
2715;1170
2716;1150
2717;1288
2718;1471
2719;1430
2720;1150
2721;1148
2722;1146
2723;1167
2724;1151
2725;1149
2726;1153
2727;1148
2728;1154
2729;1150
2730;1220
2731;1554
2732;1434
2733;1149
2734;1147
2735;1296
2736;1151
2737;1146
2738;1149
2739;1125
2740;1257
2741;1156
2742;1171
2743;1223
2744;1474
2745;1548
2746;1148
2747;1150
2748;1145
2749;1152
2750;1146
2751;1150
2752;1150
2753;1149
2754;1149
2755;1099
2756;1220
2757;1473
2758;1581
2759;1148
2760;1147
2761;1146
2762;1148
2763;1257
2764;1149
2765;1148
2766;1191
2767;1150
2768;1310
2769;1514
2770;1438
2771;1147
2772;1149
2773;1149
2774;1208
2775;1148
