count;dtLSM
1663;867
1664;829
1665;840
1666;1061
1667;860
1668;858
1669;820
1670;830
1671;848
1672;820
1673;846
1674;831
1675;819
1676;839
1677;821
1678;820
1679;831
1680;1051
1681;945
1682;853
1683;820
1684;817
1685;844
1686;818
1687;822
1688;840
1689;818
1690;850
1691;845
1692;820
1693;834
1694;846
1695;962
1696;969
1697;819
1698;818
1699;835
1700;817
1701;824
1702;821
1703;854
1704;821
1705;818
1706;836
1707;826
1708;820
1709;847
1710;1012
1711;1059
1712;833
1713;824
1714;820
1715;816
1716;824
1717;862
1718;831
1719;829
1720;821
1721;832
1722;837
1723;828
1724;849
1725;1052
1726;942
1727;833
1728;846
1729;819
1730;846
1731;826
1732;819
1733;834
1734;844
1735;839
1736;818
1737;834
1738;822
1739;847
1740;984
1741;948
1742;844
1743;819
1744;822
1745;834
1746;834
1747;825
1748;833
1749;829
1750;820
1751;858
1752;829
1753;837
1754;896
1755;1056
1756;857
1757;845
1758;824
1759;820
1760;834
1761;827
1762;820
1763;847
1764;819
1765;830
1766;848
1767;820
1768;864
1769;1032
1770;972
1771;817
1772;828
1773;849
1774;819
1775;820
1776;835
1777;821
1778;837
1779;829
1780;827
1781;839
1782;832
1783;843
1784;1072
1785;865
1786;819
1787;836
1788;825
1789;819
1790;832
1791;827
1792;818
1793;890
1794;827
1795;820
1796;955
1797;831
1798;997
1799;958
1800;851
1801;817
1802;847
1803;817
1804;822
1805;834
1806;857
1807;818
1808;825
1809;847
1810;821
1811;831
1812;879
1813;1051
1814;864
1815;824
1816;821
1817;839
1818;1153
1819;841
1820;843
1821;818
1822;831
1823;836
1824;820
1825;851
1826;860
1827;961
1828;965
1829;840
1830;817
1831;834
1832;865
1833;822
1834;819
1835;833
1836;823
1837;842
1838;819
1839;845
1840;817
1841;865
1842;1055
1843;855
1844;838
1845;818
1846;816
1847;830
1848;819
1849;824
1850;835
1851;820
1852;835
1853;840
1854;836
1855;829
1856;1059
1857;952
1858;833
1859;849
1860;829
1861;830
1862;835
1863;820
1864;821
1865;837
1866;821
1867;821
1868;834
1869;822
1870;855
1871;993
1872;1072
1873;819
1874;820
1875;843
1876;826
1877;819
1878;842
1879;838
1880;817
1881;833
1882;825
1883;820
1884;831
1885;1062
1886;1042
1887;824
1888;844
1889;818
1890;824
1891;846
1892;820
1893;818
1894;838
1895;819
1896;818
1897;837
1898;798
1899;854
1900;1066
1901;885
1902;827
1903;845
1904;818
1905;845
1906;837
1907;826
1908;818
1909;841
1910;827
1911;818
1912;841
1913;818
1914;1022
1915;1091
1916;825
1917;819
1918;830
1919;818
1920;823
1921;834
1922;820
1923;819
1924;857
1925;839
1926;833
1927;850
1928;1037
1929;956
1930;822
1931;836
1932;837
1933;831
1934;843
1935;820
1936;853
1937;843
1938;840
1939;819
1940;839
1941;826
1942;841
1943;988
1944;1079
1945;820
1946;855
1947;819
1948;818
1949;837
1950;821
1951;832
1952;837
1953;821
1954;843
1955;833
1956;823
1957;1065
1958;961
1959;819
1960;844
1961;837
1962;819
1963;850
1964;819
1965;819
1966;840
1967;818
1968;829
1969;840
1970;818
1971;879
1972;1053
1973;861
1974;847
1975;820
1976;849
1977;820
1978;822
1979;836
1980;841
1981;827
1982;821
1983;833
1984;822
1985;826
1986;1068
1987;961
1988;820
1989;818
1990;834
1991;822
1992;832
1993;818
1994;826
1995;833
1996;866
1997;817
1998;831
1999;838
2000;852
2001;967
2002;963
2003;823
2004;828
2005;832
2006;846
2007;818
2008;836
2009;820
2010;838
2011;824
2012;819
2013;855
2014;818
2015;845
2016;1084
2017;852
2018;818
2019;856
2020;820
2021;841
2022;830
2023;841
2024;829
2025;856
2026;821
2027;834
2028;838
2029;819
2030;1043
2031;956
2032;821
2033;815
2034;827
2035;822
2036;821
2037;836
2038;822
2039;821
2040;853
2041;824
2042;820
2043;834
2044;830
2045;1030
2046;963
2047;830
2048;840
2049;841
2050;850
2051;835
2052;841
2053;818
2054;841
2055;824
2056;818
2057;847
2058;821
2059;1058
2060;947
2061;832
2062;821
2063;828
2064;866
2065;818
2066;833
2067;871
2068;818
2069;832
2070;835
2071;820
2072;843
2073;851
2074;1060
2075;863
2076;834
2077;821
2078;858
2079;824
2080;819
2081;847
2082;826
2083;821
2084;838
2085;821
2086;823
2087;838
2088;1050
2089;987
2090;828
2091;820
2092;821
2093;836
2094;849
2095;833
2096;829
2097;826
2098;820
2099;841
2100;831
2101;824
2102;896
2103;1060
2104;828
2105;841
2106;821
2107;823
2108;826
2109;840
2110;824
2111;821
2112;838
2113;822
2114;834
2115;818
2116;839
2117;1066
2118;964
2119;820
2120;832
2121;875
2122;820
2123;842
2124;835
2125;834
2126;846
2127;819
2128;817
2129;830
2130;821
2131;861
2132;1072
2133;821
2134;833
2135;819
2136;818
2137;833
2138;869
2139;823
2140;839
2141;829
2142;836
2143;834
2144;854
2145;836
2146;992
2147;949
2148;821
2149;835
2150;825
2151;830
2152;844
2153;819
2154;820
2155;843
2156;821
2157;821
2158;806
2159;784
2160;813
2161;994
2162;899
2163;789
2164;802
2165;819
2166;791
2167;808
2168;783
2169;803
2170;792
2171;783
2172;793
2173;783
2174;803
2175;781
2176;792
2177;1009
2178;928
2179;789
2180;790
2181;794
2182;795
2183;809
2184;788
2185;793
2186;793
2187;795
2188;783
2189;794
2190;784
2191;793
2192;812
2193;1010
2194;916
2195;815
2196;797
2197;792
2198;794
2199;783
2200;797
2201;785
2202;782
2203;800
2204;782
2205;791
2206;795
2207;786
2208;825
2209;995
2210;908
2211;815
2212;792
2213;803
2214;785
2215;791
2216;797
2217;789
2218;798
2219;790
2220;790
2221;801
2222;783
2223;783
2224;789
2225;1012
2226;907
2227;785
2228;802
2229;803
2230;794
2231;801
2232;805
2233;785
2234;804
2235;789
2236;782
2237;816
2238;786
2239;783
2240;804
2241;973
2242;974
2243;790
2244;789
2245;788
2246;803
2247;786
2248;793
2249;787
2250;792
2251;803
2252;787
2253;783
2254;794
2255;783
2256;788
2257;1015
2258;901
2259;781
2260;797
2261;791
2262;824
2263;797
2264;783
2265;793
2266;782
2267;782
2268;795
2269;783
2270;788
2271;786
2272;783
2273;819
2274;1033
2275;823
2276;831
2277;794
2278;782
2279;782
2280;803
2281;788
2282;793
2283;797
2284;782
2285;808
2286;798
2287;784
2288;791
2289;809
2290;896
2291;914
2292;783
2293;793
2294;791
2295;782
2296;813
2297;804
2298;783
2299;792
2300;783
2301;781
2302;787
2303;799
2304;795
2305;795
2306;1024
2307;917
2308;804
2309;791
2310;806
2311;811
2312;782
2313;796
2314;783
2315;786
2316;784
2317;782
2318;800
2319;783
2320;794
2321;826
2322;980
2323;906
2324;801
2325;788
2326;788
2327;792
2328;782
2329;811
2330;790
2331;783
2332;801
2333;781
2334;784
2335;801
2336;783
2337;799
